Open,High,Low,Close,Adj Close,Volume
4.652667,5.244667,4.425333,5.240667,5.135137,17737500
4.956667,5.341333,4.803333,5.338667,5.250064,12370500
5.454667,5.746667,5.314,5.451333,5.36086,17269500
5.638,5.691333,5.390667,5.554667,5.46248,12660000
5.180667,5.822,5.174,5.702,5.607367,13147500
5.315333,5.388667,4.672667,4.688667,4.610852,28599000
4.922,5.356667,4.886667,5.294667,5.206794,17604000
5.398667,5.754,5.280667,5.605333,5.512304,16641000
5.775333,5.782667,5.298667,5.519333,5.427731,14445000
5.678,6.022,5.672667,5.946,5.847318,17928000
5.760667,6.137333,5.757333,6.113333,6.011874,12975000
6.018667,6.451333,5.966667,6.284,6.179709,12399000
6.05,6.118,5.890667,5.986667,5.88731,10731000
6.028667,6.243333,5.952,6.026,5.925991,14590500
6.1,6.179333,5.870667,5.878667,5.781102,10257000
5.794,6.176,5.654667,6.082,5.981061,15876000
6.263333,6.616,6.161333,6.499333,6.391467,15720000
6.315333,6.322,5.813333,5.952667,5.853874,18655500
6.067333,6.126,5.660667,5.828667,5.731932,15681000
6.192667,6.9,6.192667,6.825333,6.712057,32491500
6.894667,7.342,6.766667,7.261333,7.140821,17100000
6.453333,6.994667,6.407333,6.818667,6.705502,14305500
6.857333,6.906667,6.496667,6.524,6.415725,9061500
6.876,7.166667,6.656667,7.09,6.972332,14400000
7.066,7.274,6.9,7.095333,6.977576,10894500
7.106667,7.440667,7.106667,7.343333,7.221459,10723500
7.36,7.455333,7.166667,7.454,7.330291,4450500
7.466667,7.656667,7.409333,7.558,7.432564,9172500
7.833333,8.336667,7.826,8.165333,8.029817,17931000
7.866667,7.967333,7.422667,7.62,7.493536,18687000
7.273333,7.624667,7.184667,7.588667,7.462723,10705500
7.706,7.748667,7.490667,7.697333,7.569585,8164500
7.986667,8.235333,7.937333,8.182667,8.046863,13083000
8.332,8.442,8.174667,8.254,8.117015,12480000
8.136,8.5,8.136,8.318667,8.180609,11575500
8.532667,8.577333,8.294667,8.453333,8.31304,10102500
8.304667,8.574667,8.300667,8.398667,8.259279,7548000
8.472,8.779333,8.469333,8.63,8.486773,9694500
8.652667,8.693333,8.359333,8.44,8.299926,11476500
8.642667,8.734,8.525333,8.703333,8.558889,12757500
9.134,9.220667,8.899333,8.922,8.773927,12519000
8.829333,8.949333,8.663333,8.737333,8.592326,8319000
8.614667,8.614667,8.150667,8.428667,8.288782,15036000
8.324,8.517333,8.24,8.449333,8.309103,7447500
8.702667,8.782,8.400667,8.67,8.526109,10362000
8.864667,8.927333,8.348667,8.674,8.530043,14767500
8.651333,8.710667,8.448,8.55,8.408101,7974000
8.524,8.556,8.12,8.132,7.997037,14940000
8.0,8.040667,7.711333,7.855333,7.724963,15607500
7.442667,7.862,7.38,7.842667,7.712508,12711000
7.988667,8.512667,7.946667,8.402,8.262558,12825000
8.458,8.632667,8.255333,8.5,8.358931,10372500
8.635333,8.802667,8.566667,8.604,8.461205,8331000
8.61,8.726,8.442,8.457333,8.316971,6633000
8.765333,9.384667,8.72,9.186,9.033545,22909500
9.244,9.384667,8.962,9.126,8.974541,10273500
9.362667,9.559333,9.317333,9.478667,9.337932,13689000
9.466,9.628667,9.034667,9.208667,9.071939,13167000
9.236667,10.348667,9.236667,10.163333,10.012431,21321000
10.011333,10.074,9.273333,9.298667,9.160604,18607500
9.144667,9.353333,8.721333,8.944,8.811205,23959500
9.319333,9.450667,9.002667,9.216,9.079164,17310000
9.233333,9.317333,8.609333,8.812,8.681163,19968000
8.890667,9.092,8.587333,8.766,8.635846,11520000
9.074,9.215333,8.998667,9.169333,9.033191,12793500
9.577333,9.869333,9.456,9.844667,9.698496,18229500
9.829333,9.948667,9.696,9.876,9.729365,8290500
10.236667,10.808667,10.214,10.548667,10.392044,30327000
10.436,10.795333,10.431333,10.588667,10.431451,14100000
10.792667,10.847333,10.600667,10.830667,10.669858,7863000
10.683333,10.933333,10.616667,10.908667,10.746699,7659000
10.733333,10.733333,10.393333,10.540667,10.384162,16965000
10.539333,10.9,10.52,10.811333,10.650808,13528500
10.866667,11.005333,10.68,10.784667,10.624541,9259500
11.093333,11.239333,10.974667,11.233333,11.066545,12208500
11.229333,11.266667,10.796,10.994,10.830767,9196500
11.199333,12.047333,11.172667,12.041333,11.862548,19468500
12.733333,13.062667,12.302667,12.589333,12.402411,16183500
12.601333,12.724,12.421333,12.613333,12.426055,9463500
12.433333,12.702667,12.293333,12.618667,12.431309,4671000
12.778,13.120667,12.694667,12.997333,12.804354,8796000
12.967333,13.762,12.967333,13.374,13.175426,11011500
13.262667,13.262667,12.301333,12.646,12.458237,12978000
11.928667,12.333333,11.542,12.329333,12.146271,13794000
12.371333,12.416,12.102,12.264667,12.082567,4995000
12.209333,12.620667,12.189333,12.536667,12.350529,6696000
12.934,13.106667,12.209333,12.229333,12.047757,12915000
12.165333,13.02,12.136667,12.636667,12.449042,13312500
12.863333,12.908,12.450667,12.89,12.698613,8863500
11.606,12.284667,11.481333,12.256667,12.074685,17829000
11.801333,11.859333,10.96,11.362,11.193302,24256500
11.125333,11.6,11.024,11.089333,10.924684,12007500
10.566667,10.848,9.955333,10.694667,10.535877,18993000
10.479333,10.923333,9.974,10.726,10.566744,20788500
9.662667,9.858667,9.079333,9.212,9.075224,24391500
9.553333,10.007333,9.425333,9.871333,9.724766,17139000
9.522,10.311333,9.513333,10.113333,9.963172,14703000
9.666667,9.935333,9.417333,9.6,9.457462,21981000
9.155333,9.715333,8.918,9.032667,8.898554,24265500
8.224,8.373333,7.78,7.95,7.831961,26760000
8.466667,8.575333,8.245333,8.45,8.324537,19236000
7.982,8.178667,7.836,7.921333,7.80372,15225000
7.471333,7.554667,7.154667,7.520667,7.409003,20860500
7.712667,7.806667,7.310667,7.325333,7.216569,13459500
7.457333,7.533333,7.095333,7.126,7.020195,13249500
6.950667,7.322667,6.903333,7.222667,7.115428,20284500
7.296,7.572,7.226667,7.387333,7.277649,19113000
7.112,7.430667,7.048,7.066667,6.961745,18478500
7.332,7.533333,7.01,7.134667,7.028734,23410500
7.533333,8.055333,7.326667,8.04,7.920624,32151000
8.304667,8.310667,7.569333,7.88,7.763001,25533000
7.877333,8.292,7.826667,8.207333,8.085472,14176500
8.265333,8.538667,8.227333,8.464667,8.338986,14091000
8.851333,9.424,8.787333,9.124667,8.989186,21726000
9.638,9.666667,8.994,9.193333,9.056833,18606000
8.922,8.946667,8.517333,8.544667,8.4178,11925000
8.768667,8.803333,8.5,8.706667,8.577393,11455500
7.933333,8.143333,7.852,8.016667,7.897639,14856000
8.033333,8.110667,7.838667,7.855333,7.7387,8601000
8.144667,9.04,8.094,8.88,8.748153,26061000
9.026667,9.081333,8.755333,8.897333,8.76523,13185000
9.471333,9.552667,9.010667,9.144,9.008233,19162500
9.010667,9.246667,8.924,8.955333,8.822369,12225000
9.014,9.133333,8.927333,9.014667,8.880821,9433500
9.025333,9.170667,8.587333,8.619333,8.503556,12205500
9.188667,9.594,9.142,9.429333,9.302676,19284000
9.603333,10.001333,9.603333,9.845333,9.713089,13567500
10.126,10.157333,9.824667,9.886,9.753209,11226000
11.18,11.44,10.44,10.686,10.542463,21082500
10.56,10.56,10.103333,10.238,10.100481,12142500
10.277333,10.277333,9.876667,10.078667,9.943288,9478500
9.75,9.951333,9.588667,9.918,9.784781,9699000
9.644667,9.778667,9.516667,9.678,9.548003,8194500
9.536,9.928667,9.458667,9.901333,9.768337,9168000
10.230667,10.530667,10.059333,10.109333,9.973542,16626000
10.26,10.311333,10.007333,10.186,10.049179,8664000
10.295333,10.778667,10.268667,10.768,10.623361,12400500
10.933333,11.166667,10.833333,11.018667,10.870664,8479500
10.859333,10.932667,10.499333,10.662,10.518785,9934500
10.896,10.925333,10.651333,10.751333,10.606919,7201500
10.796,11.302667,10.774667,11.244,11.092969,13081500
11.396,11.5,11.150667,11.169333,11.019306,9180000
11.364667,11.88,11.34,11.823333,11.664519,13075500
12.07,12.273333,11.874,12.273333,12.108476,10419000
12.533333,13.474,12.512667,13.392,13.212115,23553000
13.143333,13.146667,12.61,12.712667,12.541908,14809500
12.969333,12.990667,12.685333,12.703333,12.5327,8842500
12.6,12.863333,12.322,12.801333,12.629384,7939500
12.456,12.804667,12.322667,12.714667,12.543881,5961000
12.510667,12.510667,11.109333,11.486667,11.332376,21309000
11.364,12.312667,10.506667,10.797333,10.652302,25618500
10.453333,10.736,10.033333,10.291333,10.153098,16612500
9.386667,9.43,8.702,8.946667,8.826493,22728000
9.417333,9.666,9.006,9.306,9.181,20334000
8.887333,9.571333,8.866667,9.502,9.374366,19701000
9.791333,10.278667,9.559333,10.278667,10.140601,18787500
9.947333,10.070667,9.506,9.704,9.573654,17550000
9.463333,9.704,9.202667,9.356,9.230328,12654000
9.32,10.411333,9.134,10.182,10.045235,19845000
9.48,9.721333,9.074667,9.227333,9.103388,27957000
9.473333,9.473333,8.928667,9.151333,9.02841,14976000
9.545333,9.977333,9.48,9.9,9.76702,16189500
10.591333,10.714667,10.313333,10.468667,10.328049,15972000
10.393333,10.524667,10.136,10.302667,10.164279,8716500
10.633333,10.733333,10.432,10.594667,10.452359,9754500
10.653333,10.755333,10.246,10.583333,10.441176,9760500
10.173333,10.436667,9.106667,9.212,9.088261,31515000
9.668667,9.686,9.325333,9.44,9.3132,11319000
9.676667,9.766667,9.18,9.341333,9.215859,11251500
9.194667,9.552667,9.000667,9.512667,9.384892,10600500
9.933333,10.348,9.933333,10.156667,10.020239,18906000
10.440667,10.598667,10.17,10.33,10.191244,10582500
10.000667,10.102667,9.624,9.792667,9.66113,12528000
10.266,10.607333,10.251333,10.593333,10.451042,19119000
11.27,11.950667,11.226,11.582667,11.427086,17769000
11.64,11.753333,11.400667,11.629333,11.473125,7131000
11.853333,12.084667,11.646667,11.792667,11.634267,9319500
11.608,11.948,11.374,11.948,11.787512,7002000
12.119333,12.483333,11.9,12.483333,12.315654,9793500
12.800667,12.938,12.334,12.593333,12.424177,11793000
12.597333,12.703333,12.280667,12.479333,12.311707,6118500
12.133333,12.393333,11.888,12.225333,12.061121,6535500
12.143333,12.359333,11.934,12.336667,12.170959,5451000
12.292,12.374667,11.834,12.360667,12.194637,8751000
12.472,12.556667,12.117333,12.172667,12.00916,7227000
12.32,12.32,11.333333,11.494,11.33961,11719500
11.426,12.032667,11.426,11.845333,11.686226,8188500
12.092,12.104667,11.068667,11.252,11.120451,18163500
11.067333,11.938667,10.795333,11.827333,11.689057,11985000
11.838667,11.966667,11.511333,11.864667,11.725955,10096500
11.607333,11.738,10.749333,11.0,10.871397,17278500
11.2,11.382667,11.017333,11.348,11.215329,7299000
11.573333,11.986667,10.910667,11.037333,10.908294,14653500
10.709333,10.836667,10.306667,10.516667,10.393716,19338000
10.535333,11.08,10.146,11.054667,10.925425,17961000
11.164,11.666667,11.136667,11.654,11.517753,13695000
11.553333,11.762667,11.384,11.388667,11.255519,9079500
11.033333,11.058667,10.311333,10.341333,10.220433,25107000
10.766667,11.066,10.671333,10.862667,10.735669,15838500
10.941333,11.516667,10.904,11.178667,11.047976,18492000
11.8,12.336,11.762667,11.929333,11.789864,27876000
11.888,12.0,11.750667,11.927333,11.787888,7069500
12.132,12.796,12.096667,12.709333,12.560745,19419000
12.526,12.691333,12.077333,12.156667,12.014542,15471000
12.596,12.701333,12.043333,12.284,12.140386,12418500
12.203333,12.290667,11.514,11.874,11.735177,14661000
12.158667,12.556667,12.113333,12.549333,12.402617,11613000
12.62,12.699333,12.238,12.256,12.112714,9618000
11.576,11.866667,11.316667,11.543333,11.408378,15555000
12.0,12.398667,11.934,12.380667,12.235922,14469000
12.456,13.173333,12.443333,13.142667,12.989014,18265500
13.400667,13.888667,13.391333,13.832,13.670289,15250500
13.898667,14.165333,13.423333,13.469333,13.311859,10779000
13.743333,13.743333,13.173333,13.471333,13.313836,8559000
13.304,13.346,12.71,13.218,13.063467,9952500
13.595333,14.129333,13.434667,14.129333,13.964145,10477500
14.665333,15.131333,14.628667,15.054667,14.878659,12294000
15.236,15.477333,14.97,15.141333,14.964313,9777000
15.060667,15.066667,14.346,14.8,14.626971,11104500
15.51,15.568667,14.881333,15.090667,14.91424,12427500
14.906,15.331333,14.638667,15.331333,15.152092,7299000
14.926,15.175333,14.748667,15.082,14.905674,6657000
15.306,15.559333,15.008,15.215333,15.037447,13849500
14.888667,15.353333,14.733333,15.206667,15.028883,12061500
15.055333,15.127333,14.742,15.081333,14.905013,11265000
15.619333,15.866667,15.280667,15.473333,15.292432,14211000
15.484,15.675333,15.134667,15.379333,15.19953,8130000
15.566667,15.664,14.898667,15.141333,14.964313,12429000
14.895333,15.167333,14.285333,14.620667,14.449736,17808000
14.406667,14.542667,13.958,14.121333,13.956239,15439500
14.344,14.49,14.0,14.114,13.948992,10084500
14.533333,15.163333,14.518,15.140667,14.963654,14046000
15.063333,15.094667,14.74,14.936,14.761381,10887000
15.167333,15.275333,15.054667,15.256,15.077639,7248000
15.036,15.070667,14.714,14.762667,14.590075,4399500
14.774667,14.878667,14.035333,14.113333,13.948333,13189500
13.153333,13.475333,12.98,13.468,13.310543,14646000
14.066,14.243333,13.933333,14.100667,13.935814,8785500
14.316667,14.483333,14.088667,14.27,14.103167,7833000
14.756667,15.018,14.727333,14.933333,14.758745,9769500
14.933333,15.052,14.674,14.681333,14.509691,4908000
14.876,15.150667,14.698,14.844667,14.671117,7432500
15.023333,15.851333,14.967333,15.818,15.633069,11976000
15.734667,17.15,15.72,17.101334,16.901398,20947500
17.053333,17.612,16.600668,16.82,16.623356,21313500
17.386667,17.759333,17.281334,17.297333,17.09511,10213500
17.563334,17.656668,17.266666,17.524668,17.319782,9778500
17.579332,17.666668,17.326668,17.499332,17.294746,7486500
17.667334,17.927334,17.467333,17.910667,17.701271,7558500
18.214001,18.577333,18.037333,18.486,18.269876,10882500
18.913334,18.920668,18.534,18.591333,18.393082,11043000
18.673332,18.729334,18.399332,18.729334,18.529612,3774000
18.83,18.873333,18.554001,18.799999,18.599522,5878500
18.990667,18.990667,18.440666,18.590668,18.392424,7303500
18.510668,18.536667,17.774668,18.199333,18.00526,9241500
17.916,18.381332,17.869333,18.321333,18.125963,5722500
19.008667,19.466,18.752666,19.464001,19.256447,10438500
18.5,18.885332,18.274668,18.412666,18.216322,14713500
17.733999,17.996668,17.429333,17.828667,17.638548,11313000
18.403999,19.006001,18.123333,18.747999,18.548079,10441500
18.826668,19.123333,18.486,18.789333,18.588968,10024500
19.466,19.482668,18.547333,19.114,18.910173,11472000
19.375999,19.382,18.584,18.723333,18.523674,11304000
19.126667,19.501333,18.92,19.457333,19.249847,8160000
19.470667,20.018,19.222668,19.582666,19.373846,9610500
19.573334,19.623333,18.666668,18.876667,18.675373,11518500
19.343332,19.823999,19.299999,19.822666,19.611282,10807500
20.077333,20.236,19.747334,20.207333,19.99185,11839500
19.955999,20.4,19.933332,20.17,19.954912,6961500
20.634001,21.291332,20.466,20.651333,20.431114,10747500
20.890667,21.133333,20.248667,21.122667,20.897421,9354000
21.950666,22.066668,19.957333,20.408667,20.191034,19885500
18.586,18.796667,17.937332,18.041332,17.848948,19500000
18.733334,19.496668,18.333332,19.332666,19.126509,14221500
19.117332,19.243334,18.202667,18.266666,18.071877,12270000
17.900667,18.372667,17.143333,18.198668,18.004604,17106000
17.757999,17.780666,16.034,16.240667,16.067486,22954500
16.468,16.940666,16.402666,16.860666,16.680872,13681500
18.136,18.469999,17.892,18.433332,18.236767,15466500
19.413334,19.720667,18.825333,19.639999,19.430565,19452000
19.701332,19.723333,18.946667,19.652666,19.443098,12234000
19.074667,19.153334,18.233334,18.266001,18.071218,16014000
17.841333,19.093332,17.833332,19.093332,18.889729,11137500
19.612,20.535999,19.599333,20.239332,20.023508,16857000
20.892668,21.227333,20.799999,21.128668,20.903358,11917500
20.562668,21.625334,20.514668,21.175333,20.949524,13008000
21.650667,21.906668,20.664667,21.039333,20.814978,11269500
19.933332,20.282667,19.733999,20.165333,19.950296,16186500
20.99,21.810667,20.936666,21.732,21.500257,13075500
21.466667,21.666668,19.774,20.760668,20.539282,20755500
20.344667,20.366667,18.666668,18.896667,18.695162,25333500
16.222,17.014668,15.934667,16.200666,16.027908,30187500
16.893999,16.922667,14.452,14.712667,14.555777,38751000
15.068667,15.772,14.533333,14.836,14.677794,33132000
13.44,14.342,12.658667,12.742,12.606123,38827500
11.466667,13.866,11.446667,13.666667,13.52093,45580500
14.5,15.020667,13.020667,15.02,14.859833,36516000
15.21,15.822667,13.118,13.499333,13.35538,32919000
14.306667,15.49,13.736,15.475333,15.31031,20538000
14.190667,15.286,13.734,14.087333,13.937111,23968500
13.0,13.566,12.2,13.240667,13.099473,26310000
10.135333,11.792667,9.866667,9.886,9.780578,31191000
11.128,11.773333,9.933333,11.773333,11.647787,33006000
10.719333,11.132667,9.42,9.776,9.671753,33735000
7.774,8.915333,6.801333,6.802667,6.730127,47734500
8.074,8.733333,6.533333,8.661333,8.568973,43620000
5.985333,7.097333,5.266667,5.318667,5.26195,47341500
5.32,5.992,4.380667,5.847333,5.784979,73488000
4.600667,5.264,3.566667,4.333333,4.287123,67953000
4.215333,5.066,3.85,4.662,4.612287,67534500
5.220667,5.432667,4.253333,4.263333,4.21787,63204000
4.533333,4.938667,4.087333,4.66,4.610307,63927000
5.57,6.266,5.547333,6.249333,6.189688,67669500
6.363333,7.013333,5.707333,6.004667,5.947357,65236500
6.469333,7.266667,6.266667,7.205333,7.136564,55215000
6.478667,6.815333,6.048667,6.096,6.037819,51672000
6.330667,6.798667,6.157333,6.752,6.687558,39718500
6.762,7.082667,6.164,6.316,6.255719,50964000
5.687333,6.156,5.106667,5.294,5.243473,47541000
5.184,5.797333,5.175333,5.778667,5.723515,43654500
5.784,5.960667,5.208,5.435333,5.383457,43627500
6.133333,7.179333,6.126,7.102667,7.034879,51997500
7.909333,7.979333,6.980667,7.013333,6.946397,79462500
7.393333,7.802,7.064,7.716,7.642358,50287500
8.040667,8.229333,6.986,7.21,7.141187,75898500
7.16,7.523333,6.963333,7.47,7.398705,36957000
7.992667,8.492667,7.940667,8.462,8.381237,51487500
7.972667,7.974,7.505333,7.775333,7.701124,37128000
8.157333,8.434667,7.834,8.347333,8.267665,47277000
8.856667,8.888,8.266667,8.564,8.482265,47445000
8.200667,8.566667,8.0,8.011333,7.934873,35502000
7.642667,7.774,6.767333,6.886,6.820279,60042000
7.495333,8.183333,7.413333,8.039333,7.962605,37150500
8.080667,8.336667,7.753333,7.835333,7.760551,42906000
7.864,8.378,7.626667,8.334,8.254458,34429500
8.666667,8.917333,8.544,8.670667,8.587912,42303000
9.132667,9.288,8.502,8.535333,8.453871,55147500
8.971333,9.85,8.931333,9.76,9.666849,42030000
9.624667,9.655333,8.668,8.734,8.650642,55264500
8.133333,8.166667,7.32,7.406667,7.335977,65224500
7.208667,7.636,7.134,7.614667,7.541991,35217000
8.050667,8.434667,7.847333,8.000667,7.924307,47706000
8.266667,8.658,8.214,8.278,8.198994,46401000
8.712667,8.82,8.386667,8.520667,8.439344,32518500
8.782667,9.282,8.694,9.265333,9.176905,38311500
8.962667,9.482667,8.939333,9.24,9.151812,27099000
9.434667,9.518,8.456667,8.456667,8.375956,34702500
8.685333,8.74,7.625333,8.001333,7.924967,53503500
7.813333,8.666667,7.4,8.640667,8.5582,54496500
7.786667,8.191333,7.64,8.099333,8.022032,55647000
8.666667,9.35,8.666667,9.232667,9.144549,42394500
9.186,9.762667,9.107333,9.122,9.034937,40813500
9.676667,10.313333,9.671333,10.159333,10.062372,39808500
10.156,10.164667,9.324,9.37,9.280571,37935000
9.449333,9.532667,9.034,9.506,9.415273,25134000
10.249333,10.388,9.748667,9.800667,9.707129,41682000
9.918,10.226667,9.046,10.219333,10.121798,41941500
10.053333,10.418,9.4,9.548667,9.457533,33565500
9.677333,10.378,9.566667,10.274,10.175942,38440500
10.072,10.274,9.866667,10.146667,10.049826,21564000
10.232,10.8,10.073333,10.8,10.696924,34992000
11.219333,11.876667,11.219333,11.746667,11.634555,30483000
11.643333,12.314,11.478,12.056,11.940935,31461000
12.927333,13.466667,12.826667,12.934,12.810556,26946000
13.260667,13.260667,12.457333,12.855333,12.73264,25800000
12.413333,13.01,12.281333,12.877333,12.754429,22317000
13.153333,13.382667,12.855333,12.996,12.871965,23647500
12.001333,12.156,10.501333,10.516,10.415634,47562000
11.492,11.598667,10.259333,10.952,10.847472,35401500
10.260667,11.462,10.115333,11.432667,11.323552,29254500
12.406,12.621333,11.432667,12.038667,11.923768,30856500
12.296,12.668667,12.134,12.372,12.25392,21156000
12.206667,12.480667,12.102,12.314667,12.197134,13989000
12.739333,12.86,12.006,12.066667,11.951499,29616000
12.126667,12.449333,11.708,12.389333,12.271088,19461000
12.624,12.88,12.421333,12.491333,12.378377,18909000
12.258,12.484,11.368,11.652,11.546634,31200000
11.638667,11.991333,11.09,11.938667,11.830708,21685500
11.8,12.005333,11.158,11.224,11.122502,21492000
11.248,11.619333,10.834,11.61,11.505013,17931000
11.746667,12.649333,11.746667,12.547333,12.433869,32251500
12.555333,12.562,11.989333,12.022667,11.913947,21469500
12.527333,12.804,12.328667,12.47,12.357236,24289500
13.105333,13.594667,13.088,13.47,13.348193,21822000
13.298667,13.613333,12.9,12.972,12.854696,17728500
13.3,13.533333,12.954667,13.508667,13.386509,14014500
13.666667,14.292667,13.07,14.046,13.918983,25341000
14.073333,14.198,13.481333,13.906,13.780251,16764000
14.492667,14.961333,13.133333,13.212,13.092525,24480000
12.993333,13.962,12.401333,13.912,13.786196,25491000
14.2,14.210667,13.133333,13.772667,13.648123,20254500
13.334,13.765333,13.126667,13.604667,13.481643,13903500
13.854,14.003333,13.6,13.856667,13.731363,12028500
13.922,14.774667,13.627333,14.710667,14.577641,16717500
14.965333,15.035333,14.246,14.399333,14.269122,16822500
14.533333,14.903333,14.217333,14.572,14.440228,13956000
14.552,14.940667,13.51,13.893333,13.767698,22534500
13.158,13.833333,12.630667,13.231333,13.111683,19546500
13.733333,14.500667,13.715333,14.484667,14.353684,17731500
14.231333,14.231333,13.553333,13.628,13.504764,20592000
14.05,14.652667,13.954667,14.510667,14.379448,19687500
14.310667,15.375333,14.299333,15.36,15.221102,25672500
15.474,15.475333,14.447333,15.100667,14.964113,26299500
15.390667,16.077999,15.39,15.999333,15.854654,16984500
15.926667,16.710667,15.882667,16.686666,16.53577,12100500
16.634666,16.850668,16.266666,16.653999,16.503397,12822000
16.537333,16.673332,16.086,16.593332,16.443283,10840500
16.474667,16.733334,15.444,16.029333,15.884382,17872500
16.124666,16.232668,15.334667,16.039333,15.894291,11625000
15.994,16.474001,15.383333,15.508,15.367764,15201000
15.905333,17.155333,15.774667,17.07,16.915636,18397500
17.077333,17.077333,16.268667,16.511333,16.362026,12742500
16.653334,17.066,16.308666,16.453333,16.304548,12001500
16.858667,17.281334,16.779333,17.076,16.921585,11739000
17.275999,17.374666,16.625999,16.794001,16.642136,11410500
16.812668,16.931334,16.319332,16.468,16.319082,10309500
15.979333,16.280666,15.693333,16.039333,15.894291,16498500
16.045334,16.4,15.766667,16.392668,16.244431,10789500
16.889334,17.048,16.474667,16.846001,16.693666,11776500
16.876667,17.391333,16.876667,17.388666,17.231421,11626500
17.504667,17.719334,17.259333,17.584667,17.42565,11527500
17.664,17.759333,16.589333,16.899332,16.746513,17893500
17.005333,17.872667,16.897333,17.856667,17.69519,13989000
17.840668,18.193333,17.387333,17.806667,17.645645,12093000
18.126667,18.833332,17.870667,18.809334,18.639244,10255500
19.628,20.759333,19.121332,20.496668,20.311319,18729000
19.571333,19.6,16.602667,16.998667,16.84495,37044000
16.615999,17.363333,14.670667,16.527332,16.377878,26686500
14.708667,15.612667,14.131333,14.174,14.045827,21556500
15.209333,15.686667,14.666667,15.346,15.207229,19171500
15.85,16.079332,14.426667,14.708667,14.575658,19227000
15.029333,15.475333,14.191333,14.657333,14.52479,14871000
15.553333,15.854,15.21,15.584,15.443076,11850000
16.153999,16.686001,16.098,16.385332,16.23716,11725500
16.591999,16.782,15.833333,15.892,15.748292,10791000
14.749333,15.971333,14.554667,15.819333,15.676281,14704500
16.014668,16.202667,14.52,15.082,14.945615,17329500
14.189333,15.032,13.894,15.009333,14.873607,25779000
15.357333,15.576667,14.551333,15.553333,15.412687,13864500
15.464667,15.786667,14.262667,14.395333,14.265159,14178000
14.094667,15.407333,14.066667,14.816,14.68202,24952500
14.896,15.55,14.224,15.455333,15.315572,15505500
16.041332,16.732668,15.762,16.717333,16.56616,15123000
16.608,17.271999,16.608,16.856667,16.704233,19848000
16.700666,17.398666,16.6,16.879333,16.726696,20143500
17.521999,18.078667,17.340668,17.927334,17.765223,18271500
16.671333,17.452,16.284,16.329332,16.181669,24060000
16.790667,17.925333,16.768667,17.923332,17.761251,14751000
17.862667,18.889334,17.400667,17.617332,17.458023,16638000
18.370667,18.783333,18.350668,18.68,18.511078,13549500
19.17,19.432667,18.952667,19.328667,19.153879,11172000
20.019333,20.496,19.923332,20.342667,20.158709,18609000
21.089333,21.553333,20.801332,21.226,21.034056,15901500
21.250668,21.676001,20.834,21.200666,21.008951,14068500
21.338667,21.592667,20.494667,20.864668,20.675989,11320500
19.800667,20.829332,19.575333,20.700001,20.512814,10518000
21.212,21.216667,20.364,20.404667,20.220152,8916000
20.866667,21.262667,19.845333,20.076,19.894457,11283000
20.360666,20.520666,19.843332,20.011999,19.831034,6909000
20.155333,20.25,19.549334,19.589333,19.412189,8161500
19.726,19.920668,18.912666,19.658001,19.480238,9789000
19.479334,19.479334,18.835333,19.370001,19.194841,6975000
18.883333,19.133333,17.4,18.132668,17.968697,13960500
18.516666,18.665333,17.726667,17.945333,17.783058,7834500
17.074667,17.085333,16.094,16.159332,16.013205,15634500
16.267332,17.897333,16.132,17.445999,17.288239,10749000
16.895332,17.184668,16.007334,16.596666,16.446585,11187000
17.142,17.4,16.424,16.864,16.7115,10897500
17.333332,18.259333,17.294666,17.867332,17.705757,12472500
18.963333,19.968666,18.283333,19.74,19.561495,17590500
21.333332,22.490667,21.326668,22.343332,22.141285,20565000
22.149332,23.68,21.934,23.492666,23.280224,15370500
24.962,25.598667,22.554001,22.595333,22.391005,16741500
21.996,22.292667,20.406668,20.563334,20.377382,16570500
21.530666,22.912001,21.499332,22.804001,22.59779,11782500
22.842667,23.093332,21.580667,21.921333,21.723101,11928000
22.66,23.312,22.278667,22.734667,22.529081,10963500
23.27,24.446667,23.1,24.411333,24.190584,12468000
24.156,24.216,23.281334,23.816668,23.601299,9009000
23.918667,24.454,23.272667,23.311333,23.100529,10455000
23.233334,24.406,22.680668,24.393333,24.172749,8220000
24.370667,24.978666,23.908001,23.997334,23.780331,11338500
24.434,25.292,24.084,25.083332,24.856508,11436000
25.533333,25.566668,24.309334,25.488667,25.258175,9943500
25.366667,25.861334,24.912001,25.216,24.987976,6964500
25.721333,26.605333,25.720667,26.084,25.848124,8937000
26.236,27.150667,25.268667,27.064667,26.819923,10632000
27.746,28.932667,27.533333,28.500668,28.242939,12735000
28.218666,29.101999,28.066668,28.717333,28.457647,7210500
29.231333,29.686001,28.634001,28.760668,28.500587,7801500
29.235332,31.193333,28.978666,31.154667,30.87294,10473000
31.736,31.736,30.688,31.562,31.276588,8889000
31.450666,32.273335,31.041332,31.959999,31.67099,6286500
31.606667,32.161331,28.618,29.226667,28.962378,19231500
28.620001,29.822001,28.134001,29.17,28.906221,11490000
28.413334,28.859333,27.266666,28.163334,27.908655,13248000
28.988667,29.683332,28.799999,29.224001,28.959736,10854000
30.281334,30.687332,29.750668,30.442667,30.167381,7351500
30.709999,30.722,29.695999,30.375334,30.100655,6372000
30.919333,30.990667,30.180668,30.538,30.26185,6106500
30.733334,30.866667,29.557333,30.139334,29.866787,8797500
29.0,29.694,28.166668,29.546,29.27882,11620500
